1000 9893
726 515
802 125
868 804
713 526
627 464
12 687
816 769
545 453
391 581
282 41
60 954
489 659
564 342
719 175
164 868
954 514
207 774
99 393
742 749
178 520
414 664
271 305
518 274
901 170
53 16
467 538
963 609
503 296
855 951
161 687
236 165
716 159
826 683
816 345
373 844
160 481
416 859
5 647
450 630
948 489
566 808
291 550
761 348
889 279
377 107
658 194
17 202
847 650
671 600
654 302
378 647
895 190
291 772
239 555
135 796
687 275
528 504
123 790
533 633
519 698
906 525
282 355
763 870
594 977
600 393
180 985
141 621
716 827
976 584
613 397
81 884
817 184
984 919
721 804
594 42
703 668
558 369
779 68
51 989
547 992
208 256
885 714
17 814
842 831
938 446
497 806
258 860
97 421
243 761
440 66
928 471
158 332
3 431
275 112
298 51
548 835
79 216
76 124
340 527
119 62
377 715
431 482
895 649
376 145
695 825
805 354
293 94
648 163
668 62
669 787
800 110
472 15
291 629
697 730
830 798
120 513
40 194
403 976
705 208
191 849
912 278
549 79
697 948
258 184
757 236
67 824
970 712
952 742
495 576
25 332
406 211
616 819
742 338
671 850
233 354
288 877
93 918
387 627
693 188
524 112
301 169
927 117
849 425
478 835
158 861
970 571
607 802
867 945
432 134
803 409
257 301
426 428
101 238
599 867
967 767
383 800
665 329
530 215
268 685
362 869
39 185
354 589
262 856
678 592
627 392
372 821
446 20
854 369
772 684
648 914
971 827
687 595
924 871
800 156
587 743
548 871
843 881
152 624
65 209
865 650
701 484
994 366
756 881
377 336
160 442
717 634
496 66
260 141
173 732
620 267
472 491
53 594
718 904
393 826
153 592
245 250
887 319
545 954
731 979
435 270
75 791
10 858
373 38
804 288
719 407
923 146
227 545
508 866
936 7
258 15
602 651
62 845
945 335
230 467
547 495
586 75
770 146
676 536
633 44
137 823
706 800
619 1
508 576
14 867
764 413
520 548
534 682
407 624
690 364
799 146
270 868
127 655
205 32
543 153
999 331
71 948
388 678
741 272
854 977
180 512
107 992
163 978
757 776
521 708
149 267
225 637
283 805
237 962
128 26
368 959
862 7
519 70
232 222
431 614
755 170
342 502
470 59
473 325
909 83
20 382
591 705
33 74
918 600
674 783
124 186
660 846
366 363
901 270
77 716
951 760
331 65
853 204
626 502
477 680
530 258
448 338
902 178
773 796
99 219
285 722
87 874
715 5
75 162
277 738
761 327
502 295
231 351
876 16
827 572
57 765
743 448
46 144
321 663
675 608
896 883
144 232
292 48
918 452
353 38
448 798
476 164
900 582
704 79
126 188
823 334
951 437
366 655
444 441
358 19
15 790
842 324
22 346
717 140
335 769
121 397
379 753
287 930
91 293
914 840
337 165
500 887
671 72
763 955
180 629
567 107
662 261
314 255
613 505
335 551
608 215
901 580
466 78
890 961
617 911
266 461
910 946
971 640
94 817
76 484
833 679
531 680
436 940
256 346
114 2
42 295
318 392
636 387
449 303
164 790
806 429
57 162
459 210
964 576
886 735
428 719
310 687
946 676
192 614
449 73
530 306
769 958
351 102
138 711
716 152
94 284
991 22
630 498
981 12
51 203
456 921
492 79
333 235
958 308
565 475
787 940
537 769
641 867
952 604
5 952
515 999
109 756
224 354
978 695
351 587
511 305
188 884
761 46
38 76
859 660
819 650
246 398
896 637
418 753
516 618
848 824
386 339
741 997
7 353
210 111
819 571
898 182
22 358
483 858
493 772
709 232
942 419
608 917
773 978
426 550
768 837
16 986
879 329
917 108
722 244
940 67
281 458
479 439
67 441
675 182
471 459
972 620
475 908
202 844
962 438
104 946
358 635
453 861
727 107
48 16
650 218
930 314
313 292
976 36
890 566
483 244
318 721
837 793
75 302
169 805
195 601
697 511
795 902
544 390
304 923
696 193
706 486
286 942
69 550
921 717
457 301
539 187
993 533
465 842
398 602
934 952
994 143
888 630
376 330
378 664
883 701
828 10
336 840
335 42
841 145
201 50
245 345
214 792
583 385
181 492
534 79
686 122
78 319
753 735
87 861
718 267
650 555
119 778
223 888
99 806
828 833
581 898
654 370
917 128
573 766
7 248
240 779
519 93
498 11
391 750
674 6
417 23
716 653
965 834
901 301
720 320
211 771
133 964
393 111
947 528
837 876
507 25
146 337
19 732
817 752
307 798
324 960
695 755
113 19
904 204
778 749
392 32
14 155
368 431
753 988
517 401
459 841
118 206
31 717
630 349
494 701
903 777
803 50
784 671
433 455
911 734
951 541
978 605
299 846
675 583
239 652
455 579
439 350
541 734
653 4
213 637
288 684
532 903
917 639
311 128
577 746
705 477
754 898
205 526
444 406
605 45
384 329
247 409
116 14
623 199
283 897
859 686
749 782
438 47
538 905
230 141
603 677
694 284
578 893
29 691
964 114
915 590
172 157
210 488
634 338
253 326
366 159
665 292
777 930
650 432
389 428
232 692
48 354
732 276
644 386
775 360
337 772
466 672
853 261
108 961
87 394
398 261
381 595
882 24
440 123
388 251
850 570
707 479
88 557
216 482
773 232
385 831
425 378
63 264
191 327
618 945
327 391
807 953
294 84
248 802
856 673
963 647
838 529
105 659
434 331
56 425
683 772
96 954
260 211
812 928
728 411
804 528
914 80
364 31
401 35
610 835
256 810
296 263
334 835
520 708
874 860
231 457
480 385
772 197
830 983
247 611
435 365
588 669
205 895
520 133
114 788
633 892
27 951
283 289
145 942
883 708
628 411
446 830
641 368
2 122
558 159
351 743
687 377
639 16
326 576
715 576
165 623
978 498
563 692
323 699
258 306
813 452
335 768
488 905
965 153
367 403
244 462
906 841
727 499
448 731
695 81
537 51
704 524
888 217
172 242
180 741
38 719
755 107
195 32
893 201
108 775
767 752
937 887
872 348
410 941
51 737
413 26
108 918
542 105
338 658
160 807
379 173
639 809
454 569
339 663
625 255
526 105
394 584
369 32
751 659
937 307
866 507
574 952
526 831
18 960
342 876
611 437
886 873
136 509
222 97
243 902
523 840
411 210
838 287
715 32
364 146
155 847
781 181
57 705
491 17
917 981
424 214
300 569
585 925
527 550
461 201
993 416
499 683
184 626
17 866
747 113
405 387
26 72
409 64
836 953
748 349
20 558
844 840
158 60
683 333
729 696
849 951
235 906
182 206
440 921
817 45
823 115
534 386
873 470
638 86
327 997
510 421
633 438
494 985
871 628
578 638
34 19
641 121
989 521
708 183
395 613
893 237
52 435
270 494
417 10
401 653
509 740
789 786
332 867
896 26
578 583
25 637
263 463
786 632
659 506
327 664
518 67
6 375
142 855
713 697
165 478
241 168
938 222
880 212
750 27
240 480
994 729
706 197
228 257
247 231
285 966
717 963
170 390
762 732
321 18
217 161
916 975
539 412
334 776
298 482
635 55
821 982
944 601
41 28
95 209
322 623
714 829
736 733
438 661
674 188
799 612
487 594
567 712
969 329
790 465
201 983
860 852
24 888
44 651
